"","day.of.year","airport.code","avg.delay","lat","lon","city","state","airport"
"15070","180","SMF",24.5,"38.683","-121.591","Sacramento","California","Sacramento International Airport"
"15071","180","SNA",77,"33.6813","-117.859","Santa Ana","California","John Wayne Airport"
"15072","180","SPI",16,"39.8445","-89.672","Springfield","Illinois","Capital Airport"
"15073","180","SPS",254,"33.9862","-98.4984","Wichita Falls","Texas","Sheppard Air Force Base"
"15074","180","STL",34,"38.7414","-90.3647","St. Louis","Missouri","Lambert St Louis International Airport"
"15075","180","SYR",120,"43.1141","-76.1121","Syracuse","New York","Hancock International Airport"
"15076","180","TPA",73,"27.9744","-82.5356","Tampa","Florida","Tampa International Airport"
"15077","180","TUL",114.5,"36.1877","-95.8892","Tulsa","Oklahoma","Tulsa International Airport"
"15078","180","TUS",29,"32.1204","-110.936","Tucson","Arizona","Tucson International Airport"
"15079","180","TXK",129,"33.457","-93.9943","Texarkana","Arkansas","Texarkana Regional Airport"
"15080","180","TYR",48,"32.3506","-95.4118","Tyler","Texas","Tyler Pounds Field Airport"
"15081","180","TYS",55.5,"35.8064","-83.9889","Knoxville","Tennessee","Mcghee Tyson Airport"
"15082","180","VPS",11,"30.496","-86.55","Eglin Village","Florida","Eglin Air Force Base"
"15083","180","XNA",20,"36.2756","-94.2955","Bentonville","Arkansas","Northwest Arkansas Regional Airport"
"15084","181","ABE",31.5,"40.6514","-75.4342","Allentown","Pennsylvania","Lehigh Valley International Airport"
"15085","181","ABQ",26.5,"35.0494","-106.625","Albuquerque","New Mexico","Albuquerque International Airport"
"15086","181","AEX",20,"31.323","-92.5417","Alexandria","Louisiana","Alexandria International Airport"
"15087","181","AGS",70,"33.3735","-81.9732","Augusta","Georgia","Bush Field Airport"
"15088","181","ALB",87.5,"42.7426","-73.809","Latham","New York","Albany International Airport"
"15089","181","AMA",17,"35.2177","-101.706","Amarillo","Texas","Amarillo International Airport"
"15090","181","ATL",70.741935483871,"33.6558","-84.4333","Atlanta","Georgia","Hartsfield-Jackson Atlanta International Airport"
"15091","181","AUS",32.25,"30.2027","-97.6653","Austin","Texas","Austin-Bergstrom International Airport"
"15092","181","AVL",6,"35.4349","-82.5373","Fletcher","North Carolina","Asheville Regional Airport"
"15093","181","AVP",20,"41.3354","-75.7294","Pittston","Pennsylvania","Wilkes Barre Scranton International Airport"
"15094","181","BDL",58,"41.9271","-72.6816","Windsor Locks","Connecticut","Bradley International Airport"
"15095","181","BGM",101,"42.2082","-75.9825","Johnson City","New York","Greater Binghamton Edwin A Link Field Airport"
"15096","181","BHM",50.8,"33.5604","-86.7492","Birmingham","Alabama","Birmingham International Airport"
"15097","181","BMI",173,"40.4841","-88.9134","Bloomington","Illinois","Bloomington Normal Airport"
"15098","181","BNA",19,"36.1342","-86.6682","Nashville","Tennessee","Nashville International Airport"
"15099","181","BOS",25.2307692307692,"42.3717","-71.0281","Boston","Massachusetts","Gen E L Logan International Airport"
"15100","181","BPT",25,"29.9551","-94.0185","Beaumont","Texas","Jefferson County Airport"
"15101","181","BQK",146,"31.2525","-81.4703","Brunswick","Georgia","Glynco Jetport Airport"
"15102","181","BRO",14,"25.9064","-97.4321","Brownsville","Texas","Brownsville-South Padre Island International Air"
"15103","181","BTR",92.5,"30.533","-91.1567","Baton Rouge","Louisiana","Baton Rouge Metropolitan Airport"
"15104","181","BUF",24,"42.9309","-78.738","Buffalo","New York","Greater Buffalo International Airport"
"15105","181","BWI",36.5217391304348,"39.1841","-76.6745","Baltimore","Maryland","Baltimore-Washington International Thurgood Mars"
